ADM,CLOT,DOM,EDUC,ELEC,EXP,FDAW,FDHO,FOOT,FURN,GASO,HEAL,HHTENURE,HOUS,ID,LIFE,LOCT,MAPP,PERS,READ,REFAGE,REFEDUC,REFMS,REFRACE,REFSEX,REGION,SAPP,SIZE,SIZEAF,SIZEAM,SIZEIN,SIZEJF,SIZEJM,TELE,TEXT,TOB,TOYS,TRIP,URBAN
294.6667,10.6667,5,0,60,2884.083,0,173.3333,0,0,180,972,1,818.6667,2535105,0,0,0,14,15,64,14,5,1,1,3,0,1,0,1,0,0,0,75,0,0,0,0,1
385,1114,0,0,169,13449.25,325,715,105,0,600,972,2,3118,2546474,150,0,0,390,120,61,14,3,1,2,1,0,1,1,0,0,0,0,414,0,0,570,0,1
0,825,0,0,100,7371.833,0,693.3333,103,0,700,972,1,891.3333,2562754,0,0,0,75,0,50,13,5,2,2,1,0,5,2,0,0,2,1,320,75,0,0,0,1
7,321,25,0,556,10732.2,260,1081,29,0,48,971.7,1,3504,2522075,0,60,0,0,52,69,15,3,1,1,4,0,1,0,1,0,0,0,39,32,156,0,0,1
0,0,0,0,497,15097.75,650,2600,0,0,900,970.4,1,3511,2517215,150,0,0,0,0,65,13,1,1,2,4,33,4,2,2,0,0,0,804,0,0,400,0,1
0,323,0,0,170,11978,433.3333,1213.333,0,1338,840,970,4,2400,2563454,180,0,0,53.3333,0,56,12,1,1,2,1,0,2,1,1,0,0,0,272,0,173.3333,0,0,1
410,135,14,0,264,8798.7,1300,260,0,0,270,969.7,2,497,2617812,0,0,0,200,48,62,12,1,1,2,3,0,2,1,1,0,0,0,443,0,0,546,0,1
0,409,0,0,144,13538.83,650,1083.333,134,0,1734,969.3333,1,1787.667,2567354,0,0,0,382,0,53,13,1,2,2,1,0,5,2,3,0,0,0,1030,55,520,0,0,1
0,0,0,0,481,3961.633,34.6667,216.6667,0,0,30,968.4667,2,83.3333,2559534,0,0,0,36,0,82,17,1,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1
0,10,0,0,631,6854.65,325,1235,0,0,470,968.4,1,1559.25,2552174,0,0,0,0,3,68,12,1,1,2,4,0,2,1,1,0,0,0,276,0,0,336,0,1
73.3333,294,0,0,484,10251,770,1603.333,0,0,489.6667,968,1,1705.333,2565514,0,0,0,50,127.3333,46,15,1,1,2,2,0,3,1,2,0,0,0,296,0,43.3333,200,0,1
0,1020,0,0,345,5206.8,0,650,0,0,400,966.6667,2,250,2571014,0,0,0,120,1,52,13,1,1,1,1,0,5,3,2,0,0,0,50,0,0,0,0,1
0,0,0,0,166,6453.4,130,1040,0,0,180,966.4,2,750,2579723,0,0,0,75,0,67,13,1,1,2,4,0,2,1,1,0,0,0,306,0,0,0,0,1
0,0,14006,0,180,17044.6,0,433.3333,0,0,0,966.2667,2,1059,2626492,0,0,0,0,0,82,13,1,1,1,2,0,2,1,1,0,0,0,70,0,0,0,0,1
0,329,50,0,27,2530.967,0,346.6667,54,0,80,960.8,2,145.5,2601693,0,0,0,10,0,69,12,1,1,1,1,0,2,1,1,0,0,0,74,0,0,0,0,1
0,714,0,0,250,15814.5,615,3250,316,0,1800,960,1,5239,2585503,0,0,0,170,0,42,15,1,1,1,4,0,3,1,1,1,0,0,40,0,0,0,0,1
72,1015,136,0,165,16369.75,780,1560,0,1210,1050,960,1,2857,2615722,44,0,0,400,50,27,16,1,1,2,2,0,2,1,1,0,0,0,255,0,0,50,0,1
0,300,0,0,69,8896.75,100,1040,0,2500,240,960,2,475,2586943,132,0,0,0,20,57,16,1,1,1,2,0,1,0,1,0,0,0,480,0,208,0,0,1
0,647,4800,0,115,19975.67,866.6667,1213.333,0,0,0,960,4,5658.667,2590593,60,516,0,100,0,34,15,1,1,2,1,0,3,1,1,1,0,0,100,0,0,745,0,1
140,425,0,0,255,9316.25,325,1690,70,0,420,960,4,2550,2552834,0,0,75,100,150,56,15,1,1,1,1,0,3,2,1,0,0,0,240,50,0,0,0,1
0,27,0,0,654,4324.7,4,585,0,0,276,959.7,2,378,2546554,0,0,0,0,0,55,11,2,1,1,3,21,1,0,1,0,0,0,0,0,130,100,7,1
0,0,0,0,216,3447.4,0,520,0,0,300,959.4,2,200,2622252,0,0,0,0,0,78,12,1,1,2,3,0,2,1,1,0,0,0,360,0,0,0,0,2
0,58,0,0,0,6323.295,86.6667,953.3333,0,0,80,959.3333,1,2359,2627552,0,33.3333,0,0,0,30,10,1,1,2,2,0,6,1,1,0,1,3,24,0,0,0,0,2
0,325,0,0,146,6136.767,866.6667,520,0,0,300,956.6667,4,1954,2558614,0,0,0,40,20,40,15,5,1,2,3,0,1,1,0,0,0,0,152,0,0,0,0,1
285,180,0,0,555,22802.75,1072,2675,74,25,2010,954,1,5455,2520275,200,0,0,200,52,43,16,1,1,1,3,32,4,1,1,0,0,2,525,0,0,375,207,1
0,0,0,0,90,2191.3,0,390,0,0,0,951.8,2,312.5,2628512,0,0,0,0,0,87,10,2,1,2,3,0,1,1,0,0,0,0,76,0,0,0,0,1
200,70,0,0,149,3655.633,130,606.6667,0,0,200,950.8,2,417.5,2631702,0,0,0,46.6667,0,87,13,2,1,2,4,0,1,1,0,0,0,0,94,0,0,0,0,1
500,133.3333,2400,0,135,18154.46,866.6667,1473.333,0,0,320,950,1,4250,2629903,0,0,0,266.6667,0,33,17,1,1,1,4,0,3,1,1,0,1,0,220,0,0,0,0,1
0,0,0,0,400,2852.667,0,459.3333,0,0,10,950,2,1033.333,2632502,0,0,0,0,0,59,0,3,1,2,4,0,2,2,0,0,0,0,0,0,0,0,0,2
0,50,920,0,150,11500.59,260,780,0,300,1000,950,1,1310.333,2563734,225,0,0,0,0,49,13,1,1,1,,0,3,1,1,0,1,0,70,0,0,0,0,1
25,190,0,0,323,13704.45,650,1950,13,0,450,949.7,1,4138,2553184,0,0,0,105,50,38,14,1,1,2,2,300,3,1,1,0,1,0,670,0,260,30,0,1
57.3333,340,90,0,236,6010,693.3333,606.6667,0,0,360,948.6667,1,211.3333,2524515,222,0,0,26.6667,38,60,15,1,2,1,4,0,2,1,1,0,0,0,434,0,0,60,0,1
198,864,15,0,174,17214,328,1625,36,2700,242,948,1,7564.75,2582393,0,0,48,70,79,63,13,5,1,2,3,0,1,1,0,0,0,0,60,0,0,0,7,1
0,83.3333,0,0,492,6133.267,500,1296.667,0,0,998,947.6,1,674.3333,2529005,0,0,0,0,0,64,15,1,2,2,2,0,2,1,1,0,0,0,192,0,0,0,0,1
0,285,0,0,531,7935.3,130,650,35,0,200,946.6667,1,1351.833,2529825,0,0,0,60,.6667,52,13,1,1,2,3,0,2,1,1,0,0,0,564,120,0,430,0,2
974,626,0,1738,768,25998.3,760,1860,0,0,790,945,1,5295,2585063,180,120,0,30,0,35,14,1,4,2,4,25,6,2,2,1,1,0,670,180,0,280,75,1
30,100,0,0,180,8688.333,1258,953.3333,0,0,400,945,4,2245,2559184,0,0,0,126.6667,13.3333,21,13,1,1,2,4,42,3,1,1,0,1,0,0,40,0,0,0,1
0,0,0,0,180,11485.7,130,468,0,0,900,944.7,4,1680,2585423,198,0,0,0,0,67,13,4,2,1,3,0,1,0,1,0,0,0,357,0,0,0,0,1
0,546,50,0,183,12893,845,975,96,0,600,944.7,1,2847,2614722,0,0,774,300,33,67,16,1,2,1,3,0,2,1,1,0,0,0,339,0,0,0,0,1
20,496,295,20,248,10882.25,130,1365,80,702,450,944,4,2022,2653453,18,0,144,90,32,48,12,4,1,2,3,324,2,1,0,0,0,1,258,257,0,125,0,1
24.6667,0,79.2,0,327,7114.533,433.3333,1040,93,0,104,941,2,200,2526055,225,0,0,20,239.3333,59,14,1,1,1,3,23,2,1,1,0,0,0,242,0,0,848,0,1
30,0,0,0,500,16770.3,0,2275,0,0,900,941,1,4038,2612862,0,0,0,0,0,38,12,4,1,1,1,0,6,1,3,0,0,2,291,0,1040,150,0,1
0,0,0,0,0,2784.7,0,1365,0,0,0,940.7,2,25,2554144,0,0,0,0,0,82,10,2,1,2,1,0,2,2,0,0,0,0,189,0,0,60,0,1
0,797,0,1363,160,11791.47,665.6667,1733.333,159,0,500,939.8,2,1858,2628422,0,40,0,166.6667,127.3333,56,12,3,1,2,1,40,3,2,1,0,0,0,89,32,234,18,0,1
66.6667,1014.333,0,0,387,10787.83,260,1300,143,0,520,939.6667,1,2343,2560364,0,0,0,183.3333,0,53,13,1,1,1,1,0,4,1,2,0,1,0,64,55,0,200,0,1
0,7000,0,0,384,29779.44,1300,1755,0,0,990,939,1,4853,2618914,450,0,0,0,100,60,15,1,1,1,1,0,2,1,1,0,0,0,481,0,0,0,0,1
0,503,0,0,478,11953.67,300,1126.667,8,600,862.5,937,1,522.6667,2528485,170,0,0,13.3333,6.6667,42,13,1,1,2,2,85,5,1,2,0,1,1,434,0,0,6,0,1
42.6667,133,52,0,255,3957.467,130,476.6667,0,0,130,936.8,2,666.6667,2597323,0,0,0,19.3333,23.3333,87,12,2,1,2,2,0,1,1,0,0,0,0,78,0,0,110,0,1
10,50,0,0,300,6288.55,650,455,0,0,450,934.4,2,517.5,2580743,0,0,0,15,226,87,12,2,1,1,1,0,3,1,2,0,0,0,300,0,0,0,0,1
166.6667,0,0,0,150,9855.333,0,1646.667,0,0,800,933.3333,1,3732,2560904,0,0,0,100,0,49,15,1,1,1,1,0,5,2,1,0,1,1,66,0,0,80,0,1
0,293.3333,0,0,0,5602.5,43.3333,433.3333,0,100,60,933.3333,6,1400,2629752,0,0,0,13.3333,33.3333,24,13,1,1,1,4,0,3,1,1,1,0,0,0,0,0,0,0,1
63.3333,76.6667,0,0,100,2798.133,260,406,50,13,0,933,4,480,2591324,0,0,0,0,0,21,15,5,4,2,2,0,1,1,0,0,0,0,240,0,0,0,0,1
0,457,0,0,300,8654.133,433.3333,866.6667,380,0,300,930.6667,4,1400,2524865,0,0,0,0,0,35,11,1,3,1,4,0,4,1,2,0,0,1,118,0,563.3333,0,0,1
390,1174,47.2,0,220,24594.94,1090,2860,0,0,1800,930,1,1755,2589693,0,0,1815,100,580,36,15,1,1,1,4,0,5,1,1,0,1,2,510,0,0,200,0,1
195,346,0,900,195,10110.25,1150,1632,0,0,1200,930,1,1564.75,2589453,0,0,0,0,0,19,12,5,1,2,4,0,5,2,1,0,2,0,240,0,0,160,0,1
266.6667,92,0,0,274,7630.5,303,632.6667,0,0,1200,930,1,712,2598163,0,0,0,30,5.3333,41,13,3,1,2,3,0,2,1,1,0,0,0,396,40,0,450,0,1
1054.667,688,220,0,68,51140.63,1343.333,780,56,0,500,930,1,5890.833,2525145,0,53.3333,0,53.3333,250,56,16,5,4,1,4,0,2,0,2,0,0,0,450,204,0,0,0,1
100,0,0,4224,200,18998.33,650,1733.333,0,0,800,930,1,5109.667,2531145,60,0,0,66.6667,133.3333,43,15,1,4,2,3,0,3,1,2,0,0,0,400,0,0,15,0,1
141,116,0,0,531,12648.4,851,1040,0,0,138,928.4,2,1272,2586073,0,0,0,100,0,77,15,1,1,2,3,0,2,1,1,0,0,0,471,0,0,0,1294,1
0,0,0,0,138,4569.9,0,975,0,0,100,927,1,1086,2540305,0,0,0,0,0,57,12,5,1,2,2,0,3,1,2,0,0,0,100,0,108.3333,0,0,1
890,594,231.6,25,546,33974.5,1851,1715,100,40,1200,927,1,8668.75,2614682,0,0,0,150,0,37,16,1,1,2,3,90,4,1,1,0,0,2,85,30,0,520,871,1
143.3333,524,0,0,420,8559.167,465.3333,823.3333,96,0,440,925.3333,1,775,2566964,92,0,0,170.6667,0,58,14,1,2,1,3,0,3,1,1,0,0,1,490,0,0,0,0,1
105,210,0,3310,218,14649,265,845,0,0,800,925,1,3829,2512655,0,0,0,30,24,48,14,1,1,1,2,110,2,1,1,0,0,0,0,40,156,0,0,2
700.6667,33,80,40,217,8062.9,300,585,0,0,450,924.9,1,2824.333,2601483,0,0,0,0,0,47,13,2,4,2,4,200,3,2,1,0,0,0,203,0,0,0,90,1
0,0,0,0,300,4513.967,433.3333,866.6667,33,0,1214.667,924.8,2,82.5,2565634,0,0,0,0,0,72,12,3,1,1,3,0,2,1,1,0,0,0,94,0,0,0,0,1
457,1199,0,0,610,33539,1520,1560,0,0,720,924,2,14275,2516865,0,0,0,300,0,27,15,1,1,2,3,0,2,1,1,0,0,0,459,0,260,420,0,1
60,0,0,0,189,6851.333,0,260,0,0,120,923.3333,2,1405,2597153,0,0,0,78,16.6667,70,17,3,1,2,3,0,1,1,0,0,0,0,168,0,0,18,0,1
0,0,0,0,0,13131.9,173.3333,1040,0,0,400,922.9333,4,1100,2591943,122,0,0,0,0,46,14,5,1,2,3,0,6,5,1,0,0,0,864,0,1300,0,0,1
275,453,0,0,252,18655.25,1300,871,0,0,1820,920,1,1071.5,2587813,118,0,0,180,319,51,13,1,1,1,4,0,2,1,1,0,0,0,586,0,0,500,0,1
147.6667,1565,0,0,175,10955.2,539.6667,888.3333,933,0,260,920,1,1544.667,2576484,26,0,0,57,4,41,12,1,1,2,1,0,6,1,1,0,2,2,300,0,0,45,0,1
0,48,1170,0,400,7998.967,866.6667,924.6667,0,0,800,920,1,342.3333,2565674,0,0,0,320.6667,0,54,13,1,1,1,4,0,2,1,1,0,0,0,0,0,0,240,0,1
200,348,60,0,650,9016.7,195,2080,27,0,600,916.7,1,2264,2520185,164,0,0,0,0,74,11,2,1,2,3,0,3,1,1,0,0,1,99,0,0,195,0,1
0,0,0,0,238,3538.767,86.6667,606.6667,0,0,120,915.1333,2,465,2594663,0,0,0,0,20,63,12,1,1,1,3,0,3,1,2,0,0,0,66.6667,0,52,0,0,2
249.3333,351,0,0,336,21324,970.6667,2166.667,47,540,640,915,1,765,2526515,0,0,0,132.6667,0,36,12,1,1,2,1,2439,5,3,1,0,0,1,526,0,433.3333,0,0,1
400,878,1236,0,326,21076.75,755,2275,149,0,1950,913,1,2600,2554324,63,0,129,420,196,41,16,1,1,2,2,0,4,1,1,0,1,1,404,42,520,113,0,1
0,363,0,0,149,8151.1,173.3333,606.6667,240,35,240,911.2667,2,181.8333,2634322,0,0,0,20,200,75,12,1,1,1,3,0,2,1,1,0,0,0,524,48,0,120,0,1
16,309,0,0,307,14921.8,216.6667,1664,0,0,680,909.8,1,1462.667,2630702,183,0,0,40,0,67,15,1,1,1,4,289,2,1,1,0,0,0,378,127,0,0,0,1
0,1023,0,0,225,20224.75,795,1040,225,0,950,908,1,4921,2546294,0,0,0,225,280,35,16,3,1,2,2,0,1,1,0,0,0,0,125,100,520,30,0,1
269.6667,218,0,0,59,6245.5,86.6667,346.6667,0,0,260,908,4,2040,2600833,0,42,0,0,22.6667,26,15,5,1,2,1,0,1,1,0,0,0,0,0,273,0,0,0,1
63.3333,0,0,0,460,7810.033,420,1430,0,0,750,908,1,144.5,2634292,0,0,0,0,18.6667,44,15,1,1,2,2,0,5,3,1,0,1,0,470,0,0,90,0,1
0,549,10,825,390,15865.5,429,2990,121,0,1560,908,1,3405,2623052,0,216,0,0,0,40,13,1,1,2,1,4,4,2,1,1,0,0,240,12,0,369,0,1
0,4,0,0,176,4228.8,130,520,0,0,300,907.8,1,716,2561164,0,0,0,15,0,68,11,1,2,1,2,0,2,1,1,0,0,0,84,0,0,0,0,1
0,150,0,0,550,9002.066,650,996.6667,0,0,700,906.6667,1,726.3333,2596183,50,0,0,33.3333,0,54,15,1,1,1,3,0,2,1,1,0,0,0,472,0,0,0,0,1
354.6667,288,140,0,192,16637.17,1566.667,916.6667,100,0,500,906.6667,1,3314,2528045,400,168,230,100,0,29,13,1,1,1,4,20,2,1,1,0,0,0,465,50,0,0,1200,1
54,266,330,0,300,9499.95,516,1625,214,0,750,906,1,710,2581513,0,0,0,120,0,60,14,3,1,2,2,0,2,2,0,0,0,0,184,0,0,480,0,2
74.6667,0,0,0,70,7522.267,433.3333,502.6667,0,0,800,903.6,2,2152,2531065,12,0,0,20,12,70,14,1,1,1,2,0,2,1,1,0,0,0,80,0,0,24,0,1
1530,1512,0,710,246,20506.33,820,1313.333,310,0,1350,903.3333,1,4241.333,2626522,140,0,200,76,252.3333,40,15,1,1,2,4,97,5,1,1,0,1,2,100,219,0,259,0,1
50,439,0,30,251,8189,525,325,75,0,900,900,1,1119,2622872,0,0,0,271,0,49,15,1,1,2,2,0,4,2,1,0,1,0,75,30,0,0,0,1
600,285,0,0,365,34913.44,2443,3120,50,0,915,900,2,12369,2617282,0,0,0,60,0,49,15,1,1,2,1,0,4,1,2,0,0,1,1095,0,0,0,0,1
0,564,0,0,94,4534.5,260,1235,0,0,360,900,2,267.5,2548604,0,0,0,20,26,44,15,1,1,2,4,0,4,2,1,0,0,1,80,0,0,0,0,1
0,0,165,0,201,16350.85,0,3900,0,0,600,900,1,7368,2623792,0,300,0,0,0,50,15,1,4,1,4,0,4,1,2,0,0,1,930,0,0,0,0,1
24,22,0,0,109,7619.633,86.6667,693.3333,0,0,800,900,1,2678.667,2591633,210,0,70,30,0,36,17,1,4,2,2,108,3,1,1,1,0,0,200,22,0,100,0,1
559,545,0,0,246,16985.5,506,1885,30,0,1025,900,1,1745.5,2588623,60,0,0,0,10,31,13,1,1,2,3,0,5,1,1,1,1,1,510,0,0,400,0,1
0,0,0,875,236,9466.442,0,1040,0,0,600,900,2,8,2620822,225,0,0,100,0,49,15,3,1,2,3,0,2,2,0,0,0,0,659,0,0,190,0,1
580,0,452,4800,1280,21267.13,1213.333,1993.333,0,0,200,900,1,5359.667,2524445,0,0,0,166.6667,20,48,15,1,1,2,2,0,4,1,1,0,0,2,88,0,0,250,0,1
383,840,0,0,222,27439.25,2200,2275,120,0,840,900,1,6593,2545784,120,0,0,700,0,28,15,1,1,1,4,0,2,1,1,0,0,0,0,0,0,837,500,1
1,0,0,0,722,12055.75,585,2600,0,0,1170,900,1,877,2513345,0,0,0,0,0,57,14,1,4,2,4,0,4,2,2,0,0,0,97,0,0,0,0,1
0,0,0,0,450,5726.05,0,286,0,0,0,900,1,2507,2587343,0,0,0,0,0,46,12,2,1,2,4,0,2,1,1,0,0,0,0,0,195,60,0,1
0,108,591,0,450,13882.09,65,1820,0,0,240,900,1,2590,2652275,0,1200,0,30,0,34,16,1,4,2,1,0,4,1,1,0,2,0,120,0,0,0,0,1
0,288,0,0,1025,8078.6,0,1690,112,0,450,900,2,750,2521555,0,0,0,0,0,34,13,5,1,1,2,0,4,0,3,0,0,1,300,0,0,500,0,1
0,0,0,0,450,3275.7,0,520,0,0,626.25,899.7,2,228.25,2518705,0,0,0,0,0,47,11,1,2,2,3,0,2,1,1,0,0,0,138,0,0,0,0,2
0,0,0,0,214,2570.45,0,325,0,0,45,899.7,2,92.75,2616262,0,0,0,30,0,87,10,2,1,2,2,0,1,1,0,0,0,0,114,0,0,0,0,1
0,40,0,0,500,3546.55,0,585,0,0,120,899.1,4,1125,2519905,0,0,0,0,0,17,11,5,1,2,3,0,8,3,2,0,1,2,0,0,0,0,0,1
0,75,0,0,72,3823.7,0,1235,0,0,600,898.7,4,648,2551004,0,0,0,0,0,73,11,3,1,2,2,0,1,1,0,0,0,0,165,0,0,0,0,1
600,258,800,1216,172,26837.25,2850,2280,0,0,1600,898,1,5567,2617832,700,0,0,60,0,47,16,1,4,1,1,0,3,1,1,0,1,0,365,0,0,0,2700,1
0,15,0,0,85,2877.267,21.6667,433.3333,0,0,140,895.5667,2,387,2578364,0,0,0,40,13,87,10,2,2,1,3,0,2,1,1,0,0,0,87,0,0,0,0,1
0,0,60,0,546,3913.7,0,733,0,0,0,893.7,2,481,2584383,0,0,0,0,0,70,12,1,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,1
21,113,66.6667,0,182,8935.983,655,650,0,0,230,893.2333,1,2595.333,2604393,0,0,0,100,100,61,14,1,1,1,3,0,2,1,1,0,0,0,171,0,108.3333,75,1200,1
5.3333,789,200,0,88,10189.4,0,962.6667,0,0,338,893,1,1350,2641452,108,0,0,66.6667,99.3333,62,16,1,1,2,1,0,2,1,1,0,0,0,212,0,0,0,0,1
0,80,0,0,145,5747.9,390,693.3333,37,0,120,891.9333,1,396.6667,2631812,77,0,0,38,53.3333,78,11,1,1,1,2,0,2,1,1,0,0,0,130,0,390,11,0,1
42.6667,235,0,0,180,6178,216.6667,1300,0,0,400,891.6,1,1128,2528995,0,0,0,20,0,78,16,1,1,1,4,0,2,1,1,0,0,0,80,0,173.3333,0,0,1
0,2.6667,0,0,1000,8726.566,304,1516.667,0,0,800,891.1333,1,1847.333,2591173,0,0,0,0,0,70,13,2,1,2,3,0,4,2,1,0,0,1,130,0,0,420,0,1
0,1332,720,0,148,11042.2,390,1170,96,0,360,890.7,1,1977,2588313,112,0,0,75,9,32,12,1,1,1,3,0,4,2,1,1,0,0,532,232,0,150,0,1
75,1044,362,0,90,13201.9,0,1083.333,32,0,600,890,1,3152.667,2646932,0,0,270,65.3333,27,42,15,1,1,2,2,75,4,1,1,0,1,1,145,0,0,1240,0,1
240,597,153,50,398,19858.25,565,1495,35,0,1097,890,1,2330,2545304,281,20,0,310,72,45,15,1,1,2,3,100,2,1,1,0,0,0,226,42,650,941,0,1
120,40,200,0,189,8111.817,1133.333,398.3333,0,0,800,889.9,2,340.1667,2543855,172,0,0,148.3333,6.6667,67,17,1,1,1,4,0,2,1,1,0,0,0,178,0,0,0,0,1
32,0,1772.4,0,155,14384.9,108.3333,233.3333,0,0,100,889.9,1,1156,2645882,0,0,0,41,17.3333,73,13,3,1,2,3,0,1,1,0,0,0,0,218,0,26,60,0,1
0,0,0,0,160,9554.15,1950,1625,0,0,0,889.4,4,2883,2613782,0,180,0,30,0,52,12,2,2,2,4,0,3,2,1,0,0,0,600,0,0,0,0,1
0,0,0,0,250,11031.3,0,693.3333,0,0,648,888.4667,1,7013,2559804,0,0,0,0,0,66,15,1,1,1,3,0,1,0,1,0,0,0,594,0,0,110,0,1
0,100,0,0,157,1706.467,0,260,0,0,100,888.4667,2,0,2525915,0,0,0,0,0,87,13,2,1,2,3,0,1,1,0,0,0,0,61,0,0,100,0,2
0,315,172,0,291,8677,346.6667,1213.333,0,0,88,888,1,1435.5,2558654,0,0,0,134.6667,0,57,15,1,1,2,1,9,2,1,1,0,0,0,270,95,260,0,0,1
10,206.6667,0,0,129,6683.733,0,346.6667,0,0,280,888,2,216.6667,2592573,100,0,0,0,23.3333,55,15,1,1,2,4,0,2,1,1,0,0,0,182,0,0,25,0,1
5,22,0,0,23,2242.8,86.6667,173.3333,0,0,176.6667,887.8,1,330.6667,2571254,82,0,0,6.6667,0,72,10,1,1,1,3,0,2,1,1,0,0,0,44,0,0,0,0,1
0,32,0,0,301,3347.267,173.3333,390,0,0,80,885.6,1,210,2559854,0,0,0,20,72.6667,73,13,1,1,1,4,0,2,1,1,0,0,0,170,0,0,10,0,1
10,0,19,0,243,6557.45,78,988,0,0,132,884.7,2,1126.75,2519085,0,0,0,0,21,70,16,5,1,2,1,0,1,1,0,0,0,0,135,200,0,0,0,1
173.3333,53.3333,300,250,100,6203.183,0,758.3333,60,0,575,883.3333,1,1408.667,2645162,0,0,0,33.3333,0,54,15,1,1,1,4,0,3,1,1,0,1,0,281,0,0,30,0,1
0,0,0,0,110,2929.267,0,780,0,0,200,882.9333,2,0,2596653,0,0,0,32,173.3333,73,12,1,1,2,3,0,2,1,1,0,0,0,100,0,0,0,0,1
0,0,0,0,81,5072.333,0,450.6667,0,31,88,882.6667,2,472,2523735,0,0,0,0,172,63,13,5,1,1,4,0,1,0,1,0,0,0,63,0,0,0,0,1
190,0,70,0,70,5394.967,368.3333,780,0,0,350,882,1,656.6667,2646572,0,0,0,116.6667,0,51,12,1,1,1,4,0,5,2,2,0,1,0,325,0,0,0,0,1
0,333,60,0,110,17590.5,260,641.3333,20,0,512,882,2,5881,2633822,0,0,0,78,48,68,15,3,1,2,1,35,1,1,0,0,0,0,282,89,0,0,0,1
40,1176,0,0,89,12325.67,563.3333,780,99,0,550,880,1,1033.667,2562284,28,0,0,120,0,50,16,1,1,2,3,0,2,1,1,0,0,0,544,162,0,200,0,1
0,442,0,0,294,17390.44,325,1365,83,3531,1560,880,2,1050,2520195,0,0,0,25,40,57,13,1,1,2,2,0,2,1,1,0,0,0,456,128,325,1200,0,1
155.3333,161,0,0,143,8481.767,420,953.3333,0,963,640,880,4,1000,2562344,0,0,0,293.3333,0,45,12,1,1,1,2,0,4,3,1,0,0,0,624,0,0,0,0,1
16,337,1112,0,352,11014.13,166.3333,1126.667,32,0,340,880,1,2080.333,2526395,395,0,0,118,11.3333,39,15,1,1,2,3,0,6,1,1,0,2,2,70,0,0,90,0,1
259,308,0,0,0,9380.75,320,1040,86,0,420,880,4,3102,2554874,100,0,0,258,43,53,14,5,1,2,4,0,1,1,0,0,0,0,280,0,0,0,0,1
0,238,300,0,300,17802.95,750,1560,63,0,1500,879.7,2,3657,2582283,0,0,0,100,40,73,16,1,1,2,1,253,2,1,1,0,0,0,125,100,0,0,0,1
130,300,0,0,380,11254.14,803,911,0,0,589,879.7,2,458,2514815,90,0,0,200,0,72,12,1,1,1,3,0,2,1,1,0,0,0,90,0,0,100,68,2
0,20,0,0,120,10087.17,1300,1040,0,0,720,878.6667,1,1108.667,2530775,66,0,0,80,0,49,12,1,6,1,2,0,2,1,1,0,0,0,616,0,0,980,0,1
537,320,12,0,318,9994,329.3333,936,0,108,200,878.1333,2,434,2558664,259,0,550,240,0,87,12,1,1,1,4,0,2,1,1,0,0,0,206,0,0,230,13,1
135,53,14,0,185,15484.7,650,2080,42,0,450,877.7,1,5182,2613892,195,30,0,45,0,39,16,1,4,1,3,0,2,1,1,0,0,0,279,0,0,0,0,1
0,445,0,0,194,17938.25,585,1430,55,70,1240,877,1,4286.75,2589703,0,0,2000,300,245,59,12,1,1,2,4,0,2,1,1,0,0,0,201,0,0,255,0,1
40,0,0,0,406,4165.133,0,693.3333,0,0,160,875.8,2,561.3333,2596173,0,0,0,173.3333,23.3333,77,12,2,1,2,2,0,1,1,0,0,0,0,50,0,0,32,0,1
40,0,0,28,1005,16994,520,2795,0,0,1800,875,1,1820,2551844,135,0,0,0,0,57,13,1,1,2,3,0,2,1,1,0,0,0,900,0,0,120,0,1
0,78,0,0,345,9566.6,130,1625,128,0,450,875,1,2456.5,2513735,0,0,0,100,0,47,15,1,4,1,4,0,5,1,2,0,1,1,623,0,0,100,0,1
0,101,130,0,512,11010.13,346.6667,303.3333,0,0,60,874.8,2,6635.333,2529465,0,0,0,48,100,68,15,5,1,1,1,0,1,0,1,0,0,0,176,0,0,0,0,1
40,233,38,0,80,9313.934,405.3333,1040,87,0,400,873.3333,1,2164,2632672,0,0,0,0,0,46,16,1,1,2,4,0,3,1,2,0,0,0,320,0,0,0,0,1
33,0,0,0,100,8476,224,650,0,0,230,873.3333,1,2132.667,2538185,189,0,0,0,16,53,17,1,1,1,1,0,4,2,1,0,0,1,105,0,91,80,0,1
0,0,0,0,54,5509.633,693.3333,173.3333,0,0,80,872.1333,4,1900,2528675,0,0,0,6,0,74,13,3,1,1,2,0,1,0,1,0,0,0,74,0,0,0,0,1
40,0,0,0,166,18483.67,1766.667,1733.333,0,0,585,870.6667,1,4452,2596793,43,66.6667,0,160,13.3333,38,16,3,1,1,1,0,3,0,2,1,0,0,280,0,0,400,810,1
40,280,0,0,134,6414.667,333.3333,476.6667,0,0,400,870,1,943.6667,2528175,0,0,0,70,0,52,12,1,1,2,1,0,3,1,2,0,0,0,508,0,216.6667,0,0,1
310,804,300,800,125,18905.46,961,2500,111,0,800,870,4,5935.667,2556404,0,0,0,106.6667,37.3333,45,15,1,1,1,4,0,3,1,1,0,1,0,50,0,0,60,906,1
0,0,116,240,975,11072.65,980,1040,0,0,424,869.4,2,856,2584453,0,0,0,0,33,79,12,1,1,1,2,0,2,1,1,0,0,0,45,0,0,0,0,1
